recipe_key,language,title,cooking_instructions,calories,proteins_g,carbs_g,fats_g,servings,cooking_time_minutes,ingredients,tags
baked-eggs-in-avocado,tr,Avokadoda Fırınlanmış Yumurta,Avokadoyu ikiye kesin ve çekirdeğini çıkarın.|Gerekirse oyuk kısmını kaşıkla biraz genişletin.|Her yarıya bir yumurta kırın.|180°C'de 12-15 dakika pişirin.|Taze otlarla servis yapın.,410,18,14,32,1,20,Avokado:1:pcs;Yumurta:2:pcs;Tuz:1:tsp;Biber:1:tsp;Taze otlar:10:g,kahvaltı
baked-eggs-in-avocado,uk,"Яйця, запечені в авокадо","Авокадо розріжте навпіл, вийміть кісточку.|За потреби трохи розширте заглиблення ложкою.|Вбийте в кожну половинку яйце.|Запікайте при 180°C 12–15 хвилин.|Подавайте з зеленню.",410,18,14,32,1,20,Авокадо:1:pcs;Яйця:2:pcs;Сіль:1:tsp;Перець:1:tsp;Зелень:10:g,сніданок
baked-eggs-in-avocado,vi,Trứng nướng trong quả bơ,"Cắt quả bơ làm đôi, bỏ hạt.|Nếu cần, dùng thìa khoét rộng lỗ thêm một chút.|Đập trứng vào mỗi nửa quả bơ.|Nướng ở 180°C trong 12-15 phút.|Dùng kèm rau thơm tươi.",410,18,14,32,1,20,Quả bơ:1:pcs;Trứng:2:pcs;Muối:1:tsp;Tiêu:1:tsp;Rau thơm tươi:10:g,bữa sáng
baked-eggs-in-avocado,zh-Hans,牛油果焗蛋,将牛油果对半切开，去核。|如有需要，用勺子稍微挖大凹槽。|在每半个牛油果中打入一个鸡蛋。|放入烤箱180°C烤12-15分钟。|搭配新鲜香草上桌。,410,18,14,32,1,20,牛油果:1:pcs;鸡蛋:2:pcs;盐:1:tsp;胡椒:1:tsp;新鲜香草:10:g,早餐
avocado-hummus-toast,ar,توست بالأفوكادو والحمص والليمون,حمّص الخبز في المحمصة أو على مقلاة جافة.|ادهن الحمص.|قطّع الأفوكادو إلى شرائح ورشّ عصير الليمون.|ضع الأفوكادو فوق الحمص وأضف القليل من الملح.,350,10,32,22,1,10,خبز حبوب كاملة:1:pcs;حمص:40:g;أفوكادو:0.5:pcs;عصير ليمون:1:tsp;ملح:1:tsp,فطور
avocado-hummus-toast,de,Avocado-Toast mit Hummus und Zitrone,Brot im Toaster oder in einer trockenen Pfanne rösten.|Hummus aufstreichen.|Avocado in Scheiben schneiden und mit Zitronensaft beträufeln.|Avocado darauflegen und leicht salzen.,350,10,32,22,1,10,Vollkornbrot:1:pcs;Hummus:40:g;Avocado:0.5:pcs;Zitronensaft:1:tsp;Salz:1:tsp,Frühstück
avocado-hummus-toast,en,Avocado Toast with Hummus and Lemon,"Toast bread in a toaster or dry pan.|Spread hummus.|Slice avocado, drizzle with lemon juice.|Place avocado on top and lightly salt.",350,10,32,22,1,10,Whole grain bread:1:pcs;Hummus:40:g;Avocado:0.5:pcs;Lemon juice:1:tsp;Salt:1:tsp,breakfast
avocado-hummus-toast,es,Tostada de aguacate con hummus y limón,Tostar el pan en una tostadora o sartén seca.|Untar el hummus.|Cortar el aguacate en láminas y rociar con zumo de limón.|Colocar el aguacate encima y salar ligeramente.,350,10,32,22,1,10,Pan integral:1:pcs;Hummus:40:g;Aguacate:0.5:pcs;Zumo de limón:1:tsp;Sal:1:tsp,desayuno
avocado-hummus-toast,fr,Toast à l'avocat avec houmous et citron,Griller le pain au grille-pain ou dans une poêle sèche.|Tartiner de houmous.|Couper l'avocat en tranches et arroser de jus de citron.|Disposer l'avocat dessus et saler légèrement.,350,10,32,22,1,10,Pain complet:1:pcs;Houmous:40:g;Avocat:0.5:pcs;Jus de citron:1:tsp;Sel:1:tsp,"
petit-déjeuner"
avocado-hummus-toast,he,טוסט אבוקדו עם חומוס ולימון,קלו את הלחם בטוסטר או במחבת יבשה.|מרחו חומוס.|פרסו את האבוקדו וזלפו מיץ לימון.|הניחו את האבוקדו מעל והמליחו קלות.,350,10,32,22,1,10,לחם מחיטה מלאה:1:pcs;חומוס:40:g;אבוקדו:0.5:pcs;מיץ לימון:1:tsp;מלח:1:tsp,ארוחת בוקר
avocado-hummus-toast,hi,हम्मस और नींबू के साथ एवोकाडो टोस्ट,"ब्रेड को टोस्टर या सूखी कड़ाही में सेकें।|हम्मस लगाएँ।|एवोकाडो को स्लाइस करें, नींबू का रस छिड़कें।|एवोकाडो ऊपर रखें और हल्का नमक डालें।",350,10,32,22,1,10,साबुत अनाज की ब्रेड:1:pcs;हम्मस:40:g;एवोकाडो:0.5:pcs;नींबू का रस:1:tsp;नमक:1:tsp,नाश्ता
avocado-hummus-toast,id,Roti Panggang Alpukat dengan Hummus dan Lemon,"Panggang roti dalam pemanggang atau wajan kering.|Oleskan hummus.|Iris alpukat, siram dengan jus lemon.|Letakkan alpukat di atas dan beri sedikit garam.",350,10,32,22,1,10,Roti gandum utuh:1:pcs;Hummus:40:g;Alpukat:0.5:pcs;Jus lemon:1:tsp;Garam:1:tsp,sarapan
avocado-hummus-toast,it,"Toast con avocado, hummus e limone",Tostare il pane nel tostapane o in una padella asciutta.|Spalmare l'hummus.|Tagliare l'avocado a fette e irrorare con succo di limone.|Disporre l'avocado sopra e salare leggermente.,350,10,32,22,1,10,Pane integrale:1:pcs;Hummus:40:g;Avocado:0.5:pcs;Succo di limone:1:tsp;Sale:1:tsp,colazione
avocado-hummus-toast,ja,フムスとレモンのアボカドトースト,パンをトースターまたは乾いたフライパンで焼く。|フムスを塗る。|アボカドをスライスし、レモン汁をかける。|アボカドを上にのせ、軽く塩をふる。,350,10,32,22,1,10,全粒粉パン:1:pcs;フムス:40:g;アボカド:0.5:pcs;レモン汁:1:tsp;塩:1:tsp,朝食
avocado-hummus-toast,ko,훔무스와 레몬을 곁들인 아보카도 토스트,빵을 토스터나 마른 팬에 굽는다.|훔무스를 바른다.|아보카도를 슬라이스하고 레몬즙을 뿌린다.|아보카도를 위에 올리고 소금을 살짝 뿌린다.,350,10,32,22,1,10,통밀빵:1:pcs;훔무스:40:g;아보카도:0.5:pcs;레몬즙:1:tsp;소금:1:tsp,아침식사
avocado-hummus-toast,nl,Avocadotoast met hummus en citroen,Rooster het brood in een broodrooster of droge pan.|Besmeer met hummus.|Snijd de avocado in plakjes en besprenkel met citroensap.|Leg de avocado erop en voeg een snufje zout toe.,350,10,32,22,1,10,Volkoren brood:1:pcs;Hummus:40:g;Avocado:0.5:pcs;Citroensap:1:tsp;Zout:1:tsp,ontbijt
avocado-hummus-toast,pl,"Tost z awokado, hummusem i cytryną",Opiecz chleb w tosterze lub na suchej patelni.|Posmaruj hummusem.|Pokrój awokado w plastry i skrop sokiem z cytryny.|Ułóż awokado na wierzchu i lekko posól.,350,10,32,22,1,10,Chleb pełnoziarnisty:1:pcs;Hummus:40:g;Awokado:0.5:pcs;Sok z cytryny:1:tsp;Sól:1:tsp,śniadanie
avocado-hummus-toast,pt-BR,Torrada de abacate com homus e limão,Torre o pão na torradeira ou frigideira seca.|Passe o homus.|Fatie o abacate e regue com suco de limão.|Coloque o abacate por cima e adicione um pouco de sal.,350,10,32,22,1,10,Pão integral:1:pcs;Homus:40:g;Abacate:0.5:pcs;Suco de limão:1:tsp;Sal:1:tsp,café da manhã
avocado-hummus-toast,ru,Авокадо-тост с хумусом и лимоном,Подсушите хлеб в тостере или на сухой сковороде.|Намажьте хумус.|Нарежьте авокадо дольками и сбрызните лимонным соком.|Выложите авокадо сверху и слегка посолите.,350,10,32,22,1,10,Цельнозерновой хлеб:1:pcs;Хумус:40:g;Авокадо:0.5:pcs;Лимонный сок:1:tsp;Соль:1:tsp,завтрак
avocado-hummus-toast,th,ขนมปังปิ้งอะโวคาโดกับฮัมมัสและมะนาว,ปิ้งขนมปังในเครื่องปิ้งขนมปังหรือกระทะแห้ง|ทาฮัมมัส|หั่นอะโวคาโดเป็นชิ้น บีบน้ำมะนาว|วางอะโวคาโดด้านบนแล้วโรยเกลือเล็กน้อย,350,10,32,22,1,10,ขนมปังโฮลวีต:1:pcs;ฮัมมัส:40:g;อะโวคาโด:0.5:pcs;น้ำมะนาว:1:tsp;เกลือ:1:tsp,อาหารเช้า
avocado-hummus-toast,tr,Humus ve Limonlu Avokado Tostu,Ekmeği tost makinesinde veya kuru tavada kızartın.|Humus sürün.|Avokadoyu dilimleyin ve limon suyu gezdirin.|Avokadoyu üzerine yerleştirin ve hafifçe tuzlayın.,350,10,32,22,1,10,Tam buğday ekmeği:1:pcs;Humus:40:g;Avokado:0.5:pcs;Limon suyu:1:tsp;Tuz:1:tsp,kahvaltı
avocado-hummus-toast,uk,Авокадо-тост з хумусом і лимонною ноткою,"Хліб підсушіть у тостері або на сухій сковороді.|Намажте хумус.|Авокадо наріжте скибками, збризніть лимонним соком.|Викладіть авокадо зверху та злегка посоліть.",350,10,32,22,1,10,Хліб цільнозерновий:1:pcs;Хумус:40:g;Авокадо:0.5:pcs;Лимонний сік:1:tsp;Сіль:1:tsp,сніданок
avocado-hummus-toast,vi,Bánh mì nướng bơ với hummus và chanh,"Nướng bánh mì bằng máy nướng hoặc chảo khô.|Phết hummus.|Cắt bơ thành lát, vắt nước chanh.|Xếp bơ lên trên và rắc chút muối.",350,10,32,22,1,10,Bánh mì nguyên cám:1:pcs;Hummus:40:g;Quả bơ:0.5:pcs;Nước chanh:1:tsp;Muối:1:tsp,bữa sáng
avocado-hummus-toast,zh-Hans,鹰嘴豆泥柠檬牛油果吐司,用烤面包机或干锅将面包烤脆。|涂上鹰嘴豆泥。|将牛油果切片，淋上柠檬汁。|将牛油果放在上面，撒少许盐。,350,10,32,22,1,10,全麦面包:1:pcs;鹰嘴豆泥:40:g;牛油果:0.5:pcs;柠檬汁:1:tsp;盐:1:tsp,早餐
creamy-scrambled-eggs,ar,بيض مخفوق كريمي مع الأعشاب,اخفق البيض برفق مع الحليب والملح.|أذب الزبدة على نار هادئة.|اسكب البيض واطبخ مع التحريك المستمر دون الإفراط في الطهي.|ارفعه عن النار عندما يصبح قوامه كريميًا.|قدّم مع الأعشاب الطازجة.,430,24,4,34,1,10,بيض:3:pcs;زبدة:15:g;حليب:2:tbsp;ملح:1:tsp;أعشاب طازجة:10:g,فطور
creamy-scrambled-eggs,de,Cremiges Rührei mit Kräutern,"Eier leicht mit Milch und Salz verquirlen.|Butter bei niedriger Hitze schmelzen.|Eier hineingeben und unter ständigem Rühren garen, nicht zu lange braten.|Vom Herd nehmen, wenn die Konsistenz cremig ist.|Mit frischen Kräutern servieren.",430,24,4,34,1,10,Eier:3:pcs;Butter:15:g;Milch:2:tbsp;Salz:1:tsp;Frische Kräuter:10:g,Frühstück
creamy-scrambled-eggs,en,Creamy Scrambled Eggs with Herbs,"Lightly beat eggs with milk and salt.|Melt butter on low heat.|Pour in eggs and cook, stirring constantly, without overcooking.|Remove from heat when texture becomes creamy.|Serve with fresh herbs.",430,24,4,34,1,10,Eggs:3:pcs;Butter:15:g;Milk:2:tbsp;Salt:1:tsp;Fresh herbs:10:g,breakfast
creamy-scrambled-eggs,es,Huevos revueltos cremosos con hierbas,Batir ligeramente los huevos con leche y sal.|Derretir la mantequilla a fuego lento.|Verter los huevos y cocinar removiendo constantemente sin pasarse de cocción.|Retirar del fuego cuando la textura sea cremosa.|Servir con hierbas frescas.,430,24,4,34,1,10,Huevos:3:pcs;Mantequilla:15:g;Leche:2:tbsp;Sal:1:tsp;Hierbas frescas:10:g,desayuno
creamy-scrambled-eggs,fr,Œufs brouillés crémeux aux herbes,Battre légèrement les œufs avec le lait et le sel.|Faire fondre le beurre à feu doux.|Verser les œufs et cuire en remuant constamment sans trop cuire.|Retirer du feu quand la texture devient crémeuse.|Servir avec des herbes fraîches.,430,24,4,34,1,10,Œufs:3:pcs;Beurre:15:g;Lait:2:tbsp;Sel:1:tsp;Herbes fraîches:10:g,"
petit-déjeuner"
creamy-scrambled-eggs,he,ביצים מקושקשות קרמיות עם עשבי תיבול,הקציפו קלות ביצים עם חלב ומלח.|המיסו חמאה על אש נמוכה.|יצקו את הביצים ובשלו תוך ערבוב מתמיד מבלי לבשל יתר על המידה.|הסירו מהאש כשהמרקם נעשה קרמי.|הגישו עם עשבי תיבול טריים.,430,24,4,34,1,10,ביצים:3:pcs;חמאה:15:g;חלב:2:tbsp;מלח:1:tsp;עשבי תיבול טריים:10:g,ארוחת בוקר
creamy-scrambled-eggs,hi,क्रीमी स्क्रैम्बल्ड एग जड़ी-बूटियों के साथ,"अंडे को दूध और नमक के साथ हल्का फेंटें।|धीमी आँच पर मक्खन पिघलाएँ।|अंडे डालें और लगातार हिलाते हुए पकाएँ, ज़्यादा न पकाएँ।|जब बनावट क्रीमी हो जाए तो आँच से उतारें।|ताज़ी जड़ी-बूटियों के साथ परोसें।",430,24,4,34,1,10,अंडे:3:pcs;मक्खन:15:g;दूध:2:tbsp;नमक:1:tsp;ताज़ी जड़ी-बूटियाँ:10:g,नाश्ता
creamy-scrambled-eggs,id,Telur Orak-arik Krim dengan Herba,Kocok telur ringan dengan susu dan garam.|Lelehkan mentega di atas api kecil.|Tuang telur dan masak sambil terus diaduk tanpa terlalu matang.|Angkat dari api saat teksturnya menjadi lembut.|Sajikan dengan herba segar.,430,24,4,34,1,10,Telur:3:pcs;Mentega:15:g;Susu:2:tbsp;Garam:1:tsp;Herba segar:10:g,sarapan
creamy-scrambled-eggs,it,Uova strapazzate cremose alle erbe,Sbattere leggermente le uova con latte e sale.|Sciogliere il burro a fuoco basso.|Versare le uova e cuocere mescolando continuamente senza cuocere troppo.|Togliere dal fuoco quando la consistenza diventa cremosa.|Servire con erbe fresche.,430,24,4,34,1,10,Uova:3:pcs;Burro:15:g;Latte:2:tbsp;Sale:1:tsp;Erbe fresche:10:g,colazione
creamy-scrambled-eggs,ja,クリーミースクランブルエッグ ハーブ添え,卵を牛乳と塩で軽く溶きほぐす。|弱火でバターを溶かす。|卵を入れ、絶えずかき混ぜながら火を通しすぎないように調理する。|クリーミーな食感になったら火から下ろす。|フレッシュハーブを添えて盛り付ける。,430,24,4,34,1,10,卵:3:pcs;バター:15:g;牛乳:2:tbsp;塩:1:tsp;フレッシュハーブ:10:g,朝食
creamy-scrambled-eggs,ko,허브를 곁들인 크리미 스크램블 에그,달걀을 우유와 소금으로 가볍게 풀어준다.|약불에서 버터를 녹인다.|달걀을 넣고 계속 저으며 익히되 과하게 익히지 않는다.|크리미한 질감이 되면 불에서 내린다.|신선한 허브와 함께 서빙한다.,430,24,4,34,1,10,달걀:3:pcs;버터:15:g;우유:2:tbsp;소금:1:tsp;신선한 허브:10:g,아침식사
creamy-scrambled-eggs,nl,Romige roerei met kruiden,Klop de eieren licht met melk en zout.|Smelt de boter op laag vuur.|Giet de eieren erin en bak al roerend zonder te lang te koken.|Neem van het vuur als de textuur romig wordt.|Serveer met verse kruiden.,430,24,4,34,1,10,Eieren:3:pcs;Boter:15:g;Melk:2:tbsp;Zout:1:tsp;Verse kruiden:10:g,ontbijt
creamy-scrambled-eggs,pl,Kremowa jajecznica z ziołami,"Lekko roztrzep jajka z mlekiem i solą.|Rozpuść masło na wolnym ogniu.|Wlej jajka i gotuj, ciągle mieszając, nie dopuszczając do przesmażenia.|Zdejmij z ognia, gdy konsystencja stanie się kremowa.|Podawaj ze świeżymi ziołami.",430,24,4,34,1,10,Jajka:3:pcs;Masło:15:g;Mleko:2:tbsp;Sól:1:tsp;Świeże zioła:10:g,śniadanie
creamy-scrambled-eggs,pt-BR,Ovos mexidos cremosos com ervas,Bata levemente os ovos com leite e sal.|Derreta a manteiga em fogo baixo.|Despeje os ovos e cozinhe mexendo constantemente sem passar do ponto.|Retire do fogo quando a textura ficar cremosa.|Sirva com ervas frescas.,430,24,4,34,1,10,Ovos:3:pcs;Manteiga:15:g;Leite:2:tbsp;Sal:1:tsp;Ervas frescas:10:g,café da manhã
creamy-scrambled-eggs,ru,Скрэмбл с кремовой текстурой и зеленью,"Яйца слегка взбейте с молоком и солью.|Растопите масло на слабом огне.|Влейте яйца и готовьте, постоянно помешивая, не допуская пересушивания.|Снимите с огня, когда текстура станет кремовой.|Подавайте с зеленью.",430,24,4,34,1,10,Яйца:3:pcs;Сливочное масло:15:g;Молоко:2:tbsp;Соль:1:tsp;Зелень:10:g,завтрак
creamy-scrambled-eggs,th,ไข่คนครีมมี่กับสมุนไพร,ตีไข่เบาๆ กับนมและเกลือ|ละลายเนยด้วยไฟอ่อน|เทไข่ลงไปและปรุงโดยคนตลอดเวลา อย่าปรุงเกินไป|ยกลงจากเตาเมื่อเนื้อสัมผัสเป็นครีม|เสิร์ฟพร้อมสมุนไพรสด,430,24,4,34,1,10,ไข่:3:pcs;เนย:15:g;นม:2:tbsp;เกลือ:1:tsp;สมุนไพรสด:10:g,อาหารเช้า
